"root","x","Barrier","Kr","Kx","kAQP","perimeter","kr","radius"
"root8",15,"T3",5.55658053566975e-12,1.69859457443887e-10,2.31481481481481e-07,0.165357086300612,3.36035222921631e-08,0.263173976600155
"root8",15,"T1",8.19812831037997e-12,1.69859457443887e-10,2.31481481481481e-07,0.165357086300612,4.95783307131823e-08,0.263173976600155
"root8",15,"T2",8.80373317553831e-12,1.69859457443887e-10,3.47222222222222e-07,0.165357086300612,5.32407371978816e-08,0.263173976600155
"root8",15,"T3",5.82938804959221e-12,1.69859457443887e-10,3.47222222222222e-07,0.165357086300612,3.52533307160156e-08,0.263173976600155
"root8",15,"T1",9.14442801210982e-12,1.69859457443887e-10,3.47222222222222e-07,0.165357086300612,5.53010954455598e-08,0.263173976600155
"root8",15,"T2",9.47817124872258e-12,1.69859457443887e-10,4.62962962962963e-07,0.165357086300612,5.73194137655018e-08,0.263173976600155
"root8",15,"T3",6.00986165755753e-12,1.69859457443887e-10,4.62962962962963e-07,0.165357086300612,3.63447481569182e-08,0.263173976600155
"root8",15,"T1",9.89372987684968e-12,1.69859457443887e-10,4.62962962962963e-07,0.165357086300612,5.98325121601581e-08,0.263173976600155
"root8",15,"T2",1.00364620299431e-11,1.69859457443887e-10,5.78703703703704e-07,0.165357086300612,6.06956874632954e-08,0.263173976600155
"root8",15,"T3",6.14295323068579e-12,1.69859457443887e-10,5.78703703703704e-07,0.165357086300612,3.71496218766105e-08,0.263173976600155
"root8",15,"T1",1.05249980118404e-11,1.69859457443887e-10,5.78703703703704e-07,0.165357086300612,6.36501177379624e-08,0.263173976600155
"root8",15,"T2",1.05168867356124e-11,1.69859457443887e-10,6.94444444444444e-07,0.165357086300612,6.3601064646804e-08,0.263173976600155
"root8",15,"T3",6.24795058275501e-12,1.69859457443887e-10,6.94444444444444e-07,0.165357086300612,3.77845952812479e-08,0.263173976600155
"root8",15,"T1",1.10769307521598e-11,1.69859457443887e-10,6.94444444444444e-07,0.165357086300612,6.69879410672634e-08,0.263173976600155
"root8",15,"T2",1.09412096886522e-11,1.69859457443887e-10,8.10185185185185e-07,0.165357086300612,6.61671654564691e-08,0.263173976600155
"root8",15,"T3",6.33461563494587e-12,1.69859457443887e-10,8.10185185185185e-07,0.165357086300612,3.83087037674927e-08,0.263173976600155
"root8",15,"T1",1.15715030687285e-11,1.69859457443887e-10,8.10185185185185e-07,0.165357086300612,6.99788761861226e-08,0.263173976600155
"root8",15,"T2",1.13230270931569e-11,1.69859457443887e-10,9.25925925925926e-07,0.165357086300612,6.84762131849138e-08,0.263173976600155
