"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id"
0,1,0,0,0,0,0.0016,4e-04,-0.1819,0.0626,0.181907476481864,0.4314,0.3922,0.1961,0.1862,1,"Tomato_60_4"
1,2,0,0.0016,4e-04,-0.1819,0.0014,0.014,-0.3814,0.0626,0.199963121599959,0.4314,0.3922,0.1961,0.3916,1,"Tomato_60_4"
2,3,0,0.0014,0.014,-0.3814,0.0013,0.015,-0.4006,0.0626,0.0192262840923565,0.4314,0.3922,0.1961,0.4114,1,"Tomato_60_4"
3,4,0,0.0013,0.015,-0.4006,-0.0112,0.0205,-0.5658,0.0626,0.165763506237048,0.4314,0.3922,0.1961,0.5824,1,"Tomato_60_4"
4,5,0,-0.0112,0.0205,-0.5658,-0.0118,0.0136,-0.6447,0.0626,0.0792034090175417,0.4314,0.3922,0.1961,0.6644,1,"Tomato_60_4"
5,6,0,-0.0118,0.0136,-0.6447,-0.0019,-0.0053,-0.7787,0.0626,0.135687950828362,0.4314,0.3922,0.1961,0.805,1,"Tomato_60_4"
6,7,0,-0.0019,-0.0053,-0.7787,0.0163,-0.0155,-0.8942,0.0626,0.117369203797248,0.4314,0.3922,0.1961,0.9271,1,"Tomato_60_4"
7,8,0,0.0163,-0.0155,-0.8942,0.0378,-0.0349,-1.0466,0.0626,0.155126948013554,0.4314,0.3922,0.1961,1.0887,1,"Tomato_60_4"
8,9,0,0.0378,-0.0349,-1.0466,0.0508,-0.0404,-1.1823,0.0626,0.136432180954495,0.4314,0.3922,0.1961,1.2314,1,"Tomato_60_4"
9,10,0,0.0508,-0.0404,-1.1823,0.0685,-0.0489,-1.3813,0.0626,0.199966347168717,0.4314,0.3922,0.1961,1.4412,1,"Tomato_60_4"
10,11,0,0.0685,-0.0489,-1.3813,0.0706,-0.0514,-1.4248,0.0626,0.043622356653441,0.4314,0.3922,0.1961,1.4871,1,"Tomato_60_4"
11,12,0,0.0706,-0.0514,-1.4248,0.078,-0.0616,-1.6244,0.0626,0.1999973999831,0.4314,0.3922,0.1961,1.698,1,"Tomato_60_4"
12,13,0,0.078,-0.0616,-1.6244,0.0782,-0.0617,-1.6293,0.0626,0.00490509938737219,0.4314,0.3922,0.1961,1.7031,1,"Tomato_60_4"
13,14,0,0.0782,-0.0617,-1.6293,0.078,-0.0654,-1.8058,0.0626,0.176538890899428,0.4314,0.3922,0.1961,1.89,1,"Tomato_60_4"
14,15,0,0.078,-0.0654,-1.8058,0.0781,-0.0645,-1.8397,0.0626,0.0339120922386099,0.4314,0.3922,0.1961,1.9259,1,"Tomato_60_4"
15,16,0,0.0781,-0.0645,-1.8397,0.0824,-0.0633,-2.0396,0.0626,0.199949843710867,0.4314,0.3922,0.1961,2.1387,1,"Tomato_60_4"
16,17,0,0.0824,-0.0633,-2.0396,0.0823,-0.0647,-2.104,0.0626,0.0644152932151985,0.4314,0.3922,0.1961,2.2074,1,"Tomato_60_4"
17,18,0,0.0823,-0.0647,-2.104,0.0824,-0.0654,-2.1521,0.0626,0.0481051972244162,0.4314,0.3922,0.1961,2.2588,1,"Tomato_60_4"
18,19,0,0.0824,-0.0654,-2.1521,0.0818,-0.0614,-2.3521,0.0626,0.20004089581883,0.4314,0.3922,0.1961,2.473,1,"Tomato_60_4"
19,20,0,0.0818,-0.0614,-2.3521,0.0796,-0.0639,-2.4231,0.0626,0.0710780556852814,0.4314,0.3922,0.1961,2.5494,1,"Tomato_60_4"
20,21,0,0.0796,-0.0639,-2.4231,0.0764,-0.074,-2.6217,0.0626,0.198882402439231,0.4314,0.3922,0.1961,2.7636,1,"Tomato_60_4"
21,22,0,0.0764,-0.074,-2.6217,0.0681,-0.0829,-2.8119,0.0626,0.19058892937419,0.4314,0.3922,0.1961,2.9697,1,"Tomato_60_4"
22,23,0,0.0681,-0.0829,-2.8119,0.0783,-0.073,-3.0114,0.0626,0.200005749917346,0.4314,0.3922,0.1961,3.1869,1,"Tomato_60_4"
23,24,0,0.0783,-0.073,-3.0114,0.0811,-0.0712,-3.0553,0.0626,0.0440260150365666,0.4314,0.3922,0.1961,3.2349,1,"Tomato_60_4"
24,25,0,0.0811,-0.0712,-3.0553,0.1,-0.0524,-3.2298,0.0626,0.176524502548513,0.4314,0.3922,0.1961,3.4276,1,"Tomato_60_4"
25,26,0,0.1,-0.0524,-3.2298,0.1052,-0.031,-3.408,0.0626,0.179555673817343,0.4314,0.3922,0.1961,3.6243,1,"Tomato_60_4"
26,27,0,0.1052,-0.031,-3.408,0.1167,-0.0154,-3.5584,0.0626,0.151643562342751,0.4314,0.3922,0.1961,3.7911,1,"Tomato_60_4"
