"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id"
0,1,0,0,0,0,-6e-04,-0.003,-0.2,0.0645,0.20002339863126,0.4314,0.3922,0.1961,0.1312,1,"Tomato_60_5"
1,2,0,-6e-04,-0.003,-0.2,-0.0023,-0.002,-0.2636,0.0645,0.0636305744119916,0.4314,0.3922,0.1961,0.173,1,"Tomato_60_5"
2,3,0,-0.0023,-0.002,-0.2636,-0.0149,0.002,-0.4193,0.0645,0.156260199667094,0.4314,0.3922,0.1961,0.276,1,"Tomato_60_5"
3,4,0,-0.0149,0.002,-0.4193,-0.0182,0.0014,-0.5182,0.0645,0.0989568592872672,0.4314,0.3922,0.1961,0.3414,1,"Tomato_60_5"
4,5,0,-0.0182,0.0014,-0.5182,-0.0326,-0.0012,-0.7176,0.0645,0.199936189820653,0.4314,0.3922,0.1961,0.4739,1,"Tomato_60_5"
5,6,0,-0.0326,-0.0012,-0.7176,-0.0347,-0.0024,-0.7518,0.0645,0.0342854196415911,0.4314,0.3922,0.1961,0.4967,1,"Tomato_60_5"
6,7,0,-0.0347,-0.0024,-0.7518,-0.0537,0,-0.9509,0.0645,0.200018924104696,0.4314,0.3922,0.1961,0.6298,1,"Tomato_60_5"
7,8,0,-0.0537,0,-0.9509,-0.0589,0,-1.0036,0.0645,0.0529559250698164,0.4314,0.3922,0.1961,0.6652,1,"Tomato_60_5"
8,9,0,-0.0589,0,-1.0036,-0.0742,-0.0023,-1.1614,0.0645,0.158556677563577,0.4314,0.3922,0.1961,0.7713,1,"Tomato_60_5"
9,10,0,-0.0742,-0.0023,-1.1614,-0.0756,-0.0046,-1.1956,0.0645,0.0343058304082557,0.4314,0.3922,0.1961,0.7942,1,"Tomato_60_5"
10,11,0,-0.0756,-0.0046,-1.1956,-0.0908,0.0118,-1.3943,0.0645,0.199954219760424,0.4314,0.3922,0.1961,0.9285,1,"Tomato_60_5"
11,12,0,-0.0908,0.0118,-1.3943,-0.0936,0.0152,-1.4365,0.0645,0.042429235204043,0.4314,0.3922,0.1961,0.9571,1,"Tomato_60_5"
12,13,0,-0.0936,0.0152,-1.4365,-0.1002,0.0061,-1.6362,0.0645,0.200016149347996,0.4314,0.3922,0.1961,1.0921,1,"Tomato_60_5"
13,14,0,-0.1002,0.0061,-1.6362,-0.101,0.0055,-1.6498,0.0645,0.0136367151469845,0.4314,0.3922,0.1961,1.1013,1,"Tomato_60_5"
14,15,0,-0.101,0.0055,-1.6498,-0.1169,-0.0135,-1.8482,0.0645,0.199940916272783,0.4314,0.3922,0.1961,1.2368,1,"Tomato_60_5"
15,16,0,-0.1169,-0.0135,-1.8482,-0.1169,-0.0136,-1.8487,0.0645,0.000509901951359224,0.4314,0.3922,0.1961,1.2371,1,"Tomato_60_5"
16,17,0,-0.1169,-0.0136,-1.8487,-0.1354,-0.0225,-1.988,0.0645,0.140804651911789,0.4314,0.3922,0.1961,1.3329,1,"Tomato_60_5"
17,18,0,-0.1354,-0.0225,-1.988,-0.1637,-0.0232,-2.1673,0.0645,0.181520990521758,0.4314,0.3922,0.1961,1.4568,1,"Tomato_60_5"
18,19,0,-0.1637,-0.0232,-2.1673,-0.1783,-0.031,-2.3172,0.0645,0.150811173326117,0.4314,0.3922,0.1961,1.56,1,"Tomato_60_5"
19,20,0,-0.1783,-0.031,-2.3172,-0.1655,-0.0372,-2.5167,0.0645,0.200006324899989,0.4314,0.3922,0.1961,1.6974,1,"Tomato_60_5"
20,21,0,-0.1655,-0.0372,-2.5167,-0.163,-0.0384,-2.5551,0.0645,0.0384999999999998,0.4314,0.3922,0.1961,1.724,1,"Tomato_60_5"
21,22,0,-0.163,-0.0384,-2.5551,-0.1623,-0.0506,-2.6678,0.0645,0.113360575157327,0.4314,0.3922,0.1961,1.8022,1,"Tomato_60_5"
22,23,0,-0.1623,-0.0506,-2.6678,-0.1631,-0.0601,-2.8676,0.0645,0.200027323133616,0.4314,0.3922,0.1961,1.9406,1,"Tomato_60_5"
23,24,0,-0.1631,-0.0601,-2.8676,-0.1631,-0.0609,-2.8851,0.0645,0.0175182761709023,0.4314,0.3922,0.1961,1.9527,1,"Tomato_60_5"
24,25,0,-0.1631,-0.0609,-2.8851,-0.164,-0.0708,-3.0848,0.0645,0.199947268048353,0.4314,0.3922,0.1961,2.0918,1,"Tomato_60_5"
25,26,0,-0.164,-0.0708,-3.0848,-0.1612,-0.0721,-3.1576,0.0645,0.0728654238991306,0.4314,0.3922,0.1961,2.1426,1,"Tomato_60_5"
26,27,0,-0.1612,-0.0721,-3.1576,-0.1533,-0.0756,-3.2972,0.0645,0.139867151254324,0.4314,0.3922,0.1961,2.2403,1,"Tomato_60_5"
27,28,0,-0.1533,-0.0756,-3.2972,-0.1391,-0.0898,-3.4962,0.0645,0.20001069971379,0.4314,0.3922,0.1961,2.3805,1,"Tomato_60_5"
28,29,0,-0.1391,-0.0898,-3.4962,-0.1388,-0.0936,-3.5529,0.0645,0.0568279860632068,0.4314,0.3922,0.1961,2.4204,1,"Tomato_60_5"
29,30,0,-0.1388,-0.0936,-3.5529,-0.1386,-0.0966,-3.6047,0.0645,0.0518871853158365,0.4314,0.3922,0.1961,2.457,1,"Tomato_60_5"
30,31,0,-0.1386,-0.0966,-3.6047,-0.1383,-0.1032,-3.8046,0.0645,0.200009149790704,0.4314,0.3922,0.1961,2.5981,1,"Tomato_60_5"
31,32,0,-0.1383,-0.1032,-3.8046,-0.138,-0.1035,-3.8203,0.0645,0.0157057314379176,0.4314,0.3922,0.1961,2.6093,1,"Tomato_60_5"
32,33,0,-0.138,-0.1035,-3.8203,-0.133,-0.0993,-3.9906,0.0645,0.170425144858381,0.4314,0.3922,0.1961,2.73,1,"Tomato_60_5"
33,34,0,-0.133,-0.0993,-3.9906,-0.1294,-0.0862,-4.1716,0.0645,0.181509145775082,0.4314,0.3922,0.1961,2.8591,1,"Tomato_60_5"
34,35,0,-0.1294,-0.0862,-4.1716,-0.1182,-0.0673,-4.324,0.0645,0.153975355170885,0.4314,0.3922,0.1961,2.969,1,"Tomato_60_5"
35,36,0,-0.1182,-0.0673,-4.324,-0.0976,-0.0446,-4.5216,0.0645,0.19996352167333,0.4314,0.3922,0.1961,3.1123,1,"Tomato_60_5"
36,37,0,-0.0976,-0.0446,-4.5216,-0.0906,-0.035,-4.5887,0.0645,0.0681437451274876,0.4314,0.3922,0.1961,3.1612,1,"Tomato_60_5"
37,38,0,-0.0906,-0.035,-4.5887,-0.0782,-0.0038,-4.7858,0.0645,0.199939015702288,0.4314,0.3922,0.1961,3.3054,1,"Tomato_60_5"
38,39,0,-0.0782,-0.0038,-4.7858,-0.0768,-4e-04,-4.8177,0.0645,0.0321112129948406,0.4314,0.3922,0.1961,3.3286,1,"Tomato_60_5"
39,40,0,-0.0768,-4e-04,-4.8177,-0.0696,0.0188,-5.0167,0.0645,0.20005369279271,0.4314,0.3922,0.1961,3.4734,1,"Tomato_60_5"
40,41,0,-0.0696,0.0188,-5.0167,-0.0649,0.0296,-5.1313,0.0645,0.11520368917704,0.4314,0.3922,0.1961,3.5571,1,"Tomato_60_5"
41,42,0,-0.0649,0.0296,-5.1313,-0.0882,0.0229,-5.3298,0.0645,0.199975073446667,0.4314,0.3922,0.1961,3.703,1,"Tomato_60_5"
42,43,0,-0.0882,0.0229,-5.3298,-0.0905,0.0222,-5.3677,0.0645,0.0379761767427954,0.4314,0.3922,0.1961,3.7308,1,"Tomato_60_5"
43,44,0,-0.0905,0.0222,-5.3677,-0.0778,-1e-04,-5.5489,0.0645,0.183008251180103,0.4314,0.3922,0.1961,3.8648,1,"Tomato_60_5"
44,45,0,-0.0778,-1e-04,-5.5489,-0.0559,-0.0047,-5.7214,0.0645,0.173945451219628,0.4314,0.3922,0.1961,3.9928,1,"Tomato_60_5"
45,46,0,-0.0559,-0.0047,-5.7214,-0.0384,-0.025,-5.8986,0.0645,0.179215456922666,0.4314,0.3922,0.1961,4.1252,1,"Tomato_60_5"
46,47,0,-0.0384,-0.025,-5.8986,-0.0215,-0.0541,-6.0958,0.0645,0.200050643588067,0.4314,0.3922,0.1961,4.2735,1,"Tomato_60_5"
47,48,0,-0.0215,-0.0541,-6.0958,-0.0172,-0.0627,-6.1826,0.0645,0.0873309223585783,0.4314,0.3922,0.1961,4.3385,1,"Tomato_60_5"
48,49,0,-0.0172,-0.0627,-6.1826,-0.0177,-0.0761,-6.3821,0.0645,0.199950143785895,0.4314,0.3922,0.1961,4.4877,1,"Tomato_60_5"
49,50,0,-0.0177,-0.0761,-6.3821,-0.0177,-0.0768,-6.3938,0.0645,0.0117209214654815,0.4314,0.3922,0.1961,4.4965,1,"Tomato_60_5"
50,51,0,-0.0177,-0.0768,-6.3938,-0.0241,-0.0829,-6.5936,0.0645,0.199995524949935,0.4314,0.3922,0.1961,4.6464,1,"Tomato_60_5"
51,52,0,-0.0241,-0.0829,-6.5936,-0.0227,-0.0879,-6.6922,0.0645,0.0987366193466227,0.4314,0.3922,0.1961,4.7207,1,"Tomato_60_5"
52,53,0,-0.0227,-0.0879,-6.6922,-0.0214,-0.0949,-6.8638,0.0645,0.171747634627089,0.4314,0.3922,0.1961,4.8503,1,"Tomato_60_5"
53,54,0,-0.0214,-0.0949,-6.8638,-0.0357,-0.0915,-7.044,0.0645,0.180798478975902,0.4314,0.3922,0.1961,4.9873,1,"Tomato_60_5"
54,55,0,-0.0357,-0.0915,-7.044,-0.0474,-0.0842,-7.2401,0.0645,0.196584307613808,0.4314,0.3922,0.1961,5.1368,1,"Tomato_60_5"
55,56,0,-0.0474,-0.0842,-7.2401,-0.0632,-0.0776,-7.4393,0.0645,0.199934589303602,0.4314,0.3922,0.1961,5.2897,1,"Tomato_60_5"
56,57,0,-0.0632,-0.0776,-7.4393,-0.0641,-0.0767,-7.4554,0.0645,0.016150232196473,0.4314,0.3922,0.1961,5.302,1,"Tomato_60_5"
57,58,0,-0.0641,-0.0767,-7.4554,-0.0667,-0.0727,-7.501,0.0645,0.0458488822110205,0.4314,0.3922,0.1961,5.3371,1,"Tomato_60_5"
58,59,0,-0.0667,-0.0727,-7.501,-0.0774,-0.0857,-7.7003,0.0645,0.200009949752506,0.4314,0.3922,0.1961,5.4909,1,"Tomato_60_5"
59,60,0,-0.0774,-0.0857,-7.7003,-0.0786,-0.0887,-7.7585,0.0645,0.0582896217177632,0.4314,0.3922,0.1961,5.5359,1,"Tomato_60_5"
60,61,0,-0.0786,-0.0887,-7.7585,-0.0855,-0.0791,-7.9581,0.0645,0.199949818704594,0.4314,0.3922,0.1961,5.6905,1,"Tomato_60_5"
