"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id"
0,1,0,0,0,0,6e-04,6e-04,-0.1779,0.0706,0.17790202359726,0.4314,0.3922,0.1961,0.1258,1,"Tomato_60_2"
1,2,0,6e-04,6e-04,-0.1779,0.0041,0.0288,-0.3758,0.0706,0.199929737658008,0.4314,0.3922,0.1961,0.2677,1,"Tomato_60_2"
2,3,0,0.0041,0.0288,-0.3758,0.0039,0.0294,-0.4217,0.0706,0.0459043570916749,0.4314,0.3922,0.1961,0.3003,1,"Tomato_60_2"
3,4,0,0.0039,0.0294,-0.4217,0.0036,0.0313,-0.5926,0.0706,0.17091082470107,0.4314,0.3922,0.1961,0.4221,1,"Tomato_60_2"
4,5,0,0.0036,0.0313,-0.5926,-0.0105,0.0344,-0.7677,0.0706,0.175694137636974,0.4314,0.3922,0.1961,0.5477,1,"Tomato_60_2"
5,6,0,-0.0105,0.0344,-0.7677,-0.0192,0.0404,-0.9148,0.0706,0.147479151068888,0.4314,0.3922,0.1961,0.6535,1,"Tomato_60_2"
6,7,0,-0.0192,0.0404,-0.9148,-0.0275,0.0381,-1.0192,0.0706,0.104754665767211,0.4314,0.3922,0.1961,0.7288,1,"Tomato_60_2"
7,8,0,-0.0275,0.0381,-1.0192,-0.0384,0.0277,-1.2186,0.0706,0.199968322491338,0.4314,0.3922,0.1961,0.873,1,"Tomato_60_2"
8,9,0,-0.0384,0.0277,-1.2186,-0.0507,0.0084,-1.3298,0.0706,0.113530700693689,0.4314,0.3922,0.1961,0.955,1,"Tomato_60_2"
9,10,0,-0.0507,0.0084,-1.3298,-0.0868,-0.0205,-1.5244,0.0706,0.200018949102329,0.4314,0.3922,0.1961,1.1001,1,"Tomato_60_2"
10,11,0,-0.0868,-0.0205,-1.5244,-0.0903,-0.0233,-1.5491,0.0706,0.0251033862257664,0.4314,0.3922,0.1961,1.1184,1,"Tomato_60_2"
11,12,0,-0.0903,-0.0233,-1.5491,-0.1163,-0.0423,-1.7465,0.0706,0.20000939977911,0.4314,0.3922,0.1961,1.2641,1,"Tomato_60_2"
12,13,0,-0.1163,-0.0423,-1.7465,-0.1264,-0.0499,-1.83,0.0706,0.0844512877344095,0.4314,0.3922,0.1961,1.3258,1,"Tomato_60_2"
13,14,0,-0.1264,-0.0499,-1.83,-0.1414,-0.0507,-2.0294,0.0706,0.199964996936964,0.4314,0.3922,0.1961,1.4723,1,"Tomato_60_2"
14,15,0,-0.1414,-0.0507,-2.0294,-0.142,-0.0505,-2.0378,0.0706,0.00842377587546104,0.4314,0.3922,0.1961,1.4785,1,"Tomato_60_2"
15,16,0,-0.142,-0.0505,-2.0378,-0.1578,-0.0455,-2.16,0.0706,0.123318611733996,0.4314,0.3922,0.1961,1.5691,1,"Tomato_60_2"
16,17,0,-0.1578,-0.0455,-2.16,-0.1575,-0.0453,-2.36,0.0706,0.200000324999736,0.4314,0.3922,0.1961,1.7165,1,"Tomato_60_2"
17,18,0,-0.1575,-0.0453,-2.36,-0.1549,-0.0453,-2.423,0.0706,0.0630536279685794,0.4314,0.3922,0.1961,1.7631,1,"Tomato_60_2"
