"Name","Barrier","Kr","Kx","perimeter"
"P04_F_FY_C01_Z10_01","b0",0.000135868782989496,0.160848711921124,0.166798405901842
"P04_F_FY_C01_Z10_01","b1",7.2011217390631e-05,0.160848711921124,0.166798405901842
"P04_F_FY_C01_Z10_01","b2",4.39990909226193e-05,0.160848711921124,0.166798405901842
"P04_F_FY_C01_Z10_01","b3",4.39990909226193e-05,0.160848711921124,0.166798405901842
"P04_F_FY_C01_Z10_01","b4",4.21213787480972e-05,0.160848711921124,0.166798405901842
"P04_F_FY_C01_Z10_01","b5",6.70836430134966e-05,0.160848711921124,0.166798405901842
"P04_F_FY_C01_Z10_01","b6",5.56040950269029e-05,0.160848711921124,0.166798405901842
"P04_F_FY_C01_Z10_01","b7",8.06887846284377e-05,0.160848711921124,0.166798405901842
"P04_F_FY_C01_Z10_01","b8",3.73060201316735e-05,0.160848711921124,0.166798405901842
"P04_F_FY_C01_Z10_01","b9",5.83461415504419e-05,0.160848711921124,0.166798405901842
