"Name","Barrier","Kr","Kx","perimeter"
"P04_B_BH_C01_Z20_05","b0",4.63962648028626e-05,0.0161943039496862,0.113716806178507
"P04_B_BH_C01_Z20_05","b1",7.51498117346289e-05,0.0161943039496862,0.113716806178507
"P04_B_BH_C01_Z20_05","b2",3.6756316676638e-05,0.0161943039496862,0.113716806178507
"P04_B_BH_C01_Z20_05","b3",3.6756316676638e-05,0.0161943039496862,0.113716806178507
"P04_B_BH_C01_Z20_05","b4",3.51315254833304e-05,0.0161943039496862,0.113716806178507
"P04_B_BH_C01_Z20_05","b5",6.86501279440565e-05,0.0161943039496862,0.113716806178507
"P04_B_BH_C01_Z20_05","b6",5.60527979107659e-05,0.0161943039496862,0.113716806178507
"P04_B_BH_C01_Z20_05","b7",0.000105900172617322,0.0161943039496862,0.113716806178507
"P04_B_BH_C01_Z20_05","b8",3.15098481836413e-05,0.0161943039496862,0.113716806178507
"P04_B_BH_C01_Z20_05","b9",5.91967315859027e-05,0.0161943039496862,0.113716806178507
