"Name","Barrier","Kr","Kx","perimeter"
"P14_D2_To_C02_Z20_01","b0",5.07578121642189e-05,0.0236157622668856,0.143504838327999
"P14_D2_To_C02_Z20_01","b1",6.901355781528e-05,0.0236157622668856,0.143504838327999
"P14_D2_To_C02_Z20_01","b2",3.64327793427507e-05,0.0236157622668856,0.143504838327999
"P14_D2_To_C02_Z20_01","b3",3.64327793427507e-05,0.0236157622668856,0.143504838327999
"P14_D2_To_C02_Z20_01","b4",3.48002858059992e-05,0.0236157622668856,0.143504838327999
"P14_D2_To_C02_Z20_01","b5",6.33773945588802e-05,0.0236157622668856,0.143504838327999
"P14_D2_To_C02_Z20_01","b6",5.26451282426001e-05,0.0236157622668856,0.143504838327999
"P14_D2_To_C02_Z20_01","b7",9.05738968137898e-05,0.0236157622668856,0.143504838327999
"P14_D2_To_C02_Z20_01","b8",3.12977920901652e-05,0.0236157622668856,0.143504838327999
"P14_D2_To_C02_Z20_01","b9",5.52568720800673e-05,0.0236157622668856,0.143504838327999
