"Name","Barrier","Kr","Kx","perimeter"
"B05_E2_To_C01_Z20_01","b0",0.000167126807212451,0.353593508157176,0.123067229572444
"B05_E2_To_C01_Z20_01","b1",9.39556446309499e-05,0.353593508157176,0.123067229572444
"B05_E2_To_C01_Z20_01","b2",4.66810439942791e-05,0.353593508157176,0.123067229572444
"B05_E2_To_C01_Z20_01","b3",4.66810439942791e-05,0.353593508157176,0.123067229572444
"B05_E2_To_C01_Z20_01","b4",4.38859590087457e-05,0.353593508157176,0.123067229572444
"B05_E2_To_C01_Z20_01","b5",8.32716243840734e-05,0.353593508157176,0.123067229572444
"B05_E2_To_C01_Z20_01","b6",6.5449731958531e-05,0.353593508157176,0.123067229572444
"B05_E2_To_C01_Z20_01","b7",0.00012791235616266,0.353593508157176,0.123067229572444
"B05_E2_To_C01_Z20_01","b8",3.83813814271941e-05,0.353593508157176,0.123067229572444
"B05_E2_To_C01_Z20_01","b9",6.9722479263528e-05,0.353593508157176,0.123067229572444
