"Name","Barrier","Kr","Kx","perimeter"
"P12_B_To_C01_Z20_01","b0",0.000120891469904478,4.10353033425252,0.417251608457449
"P12_B_To_C01_Z20_01","b1",3.12680435993512e-05,4.10353033425252,0.417251608457449
"P12_B_To_C01_Z20_01","b2",2.57791715151413e-05,4.10353033425252,0.417251608457449
"P12_B_To_C01_Z20_01","b3",2.57791715151413e-05,4.10353033425252,0.417251608457449
"P12_B_To_C01_Z20_01","b4",2.52997025885133e-05,4.10353033425252,0.417251608457449
"P12_B_To_C01_Z20_01","b5",3.05651176162132e-05,4.10353033425252,0.417251608457449
"P12_B_To_C01_Z20_01","b6",2.8133660836609e-05,4.10353033425252,0.417251608457449
"P12_B_To_C01_Z20_01","b7",3.23905931925959e-05,4.10353033425252,0.417251608457449
"P12_B_To_C01_Z20_01","b8",2.36109719904149e-05,4.10353033425252,0.417251608457449
"P12_B_To_C01_Z20_01","b9",2.86807563056593e-05,4.10353033425252,0.417251608457449
