"Name","Barrier","Kr","Kx","perimeter"
"B04_B_To_C01_Z20_01","b0",5.78953784420759e-05,0.0239607305158219,0.10258928784401
"B04_B_To_C01_Z20_01","b1",8.94047004506323e-05,0.0239607305158219,0.10258928784401
"B04_B_To_C01_Z20_01","b2",4.17861209281601e-05,0.0239607305158219,0.10258928784401
"B04_B_To_C01_Z20_01","b3",4.17861209281601e-05,0.0239607305158219,0.10258928784401
"B04_B_To_C01_Z20_01","b4",3.93522030514594e-05,0.0239607305158219,0.10258928784401
"B04_B_To_C01_Z20_01","b5",7.89399713930241e-05,0.0239607305158219,0.10258928784401
"B04_B_To_C01_Z20_01","b6",6.23822740691046e-05,0.0239607305158219,0.10258928784401
"B04_B_To_C01_Z20_01","b7",0.000129862555996551,0.0239607305158219,0.10258928784401
"B04_B_To_C01_Z20_01","b8",3.47570455388729e-05,0.0239607305158219,0.10258928784401
"B04_B_To_C01_Z20_01","b9",6.64616502375027e-05,0.0239607305158219,0.10258928784401
