"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",5.53061051982331e-05,0.0211742792019445,0.138008516560821,"P11_A_To_C02_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b1",8.17475009497638e-05,0.0211742792019445,0.138008516560821,"P11_A_To_C02_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b2",3.91832641703694e-05,0.0211742792019445,0.138008516560821,"P11_A_To_C02_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b3",3.91832641703694e-05,0.0211742792019445,0.138008516560821,"P11_A_To_C02_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b4",3.75855611767953e-05,0.0211742792019445,0.138008516560821,"P11_A_To_C02_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b5",7.50822877414299e-05,0.0211742792019445,0.138008516560821,"P11_A_To_C02_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b6",5.96992988643516e-05,0.0211742792019445,0.138008516560821,"P11_A_To_C02_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b7",0.000102051274085846,0.0211742792019445,0.138008516560821,"P11_A_To_C02_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b8",3.32930578236383e-05,0.0211742792019445,0.138008516560821,"P11_A_To_C02_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b9",6.33350257121293e-05,0.0211742792019445,0.138008516560821,"P11_A_To_C02_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
