"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000169712461601287,1.98311652647744,0.262956241120022,"B11_F_To_C03_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b1",6.00117918680592e-05,1.98311652647744,0.262956241120022,"B11_F_To_C03_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b2",4.02936196038251e-05,1.98311652647744,0.262956241120022,"B11_F_To_C03_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b3",4.02936196038251e-05,1.98311652647744,0.262956241120022,"B11_F_To_C03_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b4",3.96410050319134e-05,1.98311652647744,0.262956241120022,"B11_F_To_C03_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b5",5.85701142393823e-05,1.98311652647744,0.262956241120022,"B11_F_To_C03_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b6",4.92048120788973e-05,1.98311652647744,0.262956241120022,"B11_F_To_C03_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b7",6.26976009718156e-05,1.98311652647744,0.262956241120022,"B11_F_To_C03_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b8",3.51269628432887e-05,1.98311652647744,0.262956241120022,"B11_F_To_C03_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b9",5.14866348619735e-05,1.98311652647744,0.262956241120022,"B11_F_To_C03_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
