"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",2.96304413372085e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b1",5.42301041433203e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b2",3.68383239505449e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b3",3.68383239505449e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b4",3.36133834130489e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b5",4.72412243989429e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b6",4.21564700216394e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b7",8.54339448293793e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b8",3.1029029644522e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b9",4.34287495197097e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
