"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000173043571235967,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b1",9.96334943597417e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b2",4.74696828505663e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b3",4.74696828505663e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b4",4.48948036612248e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b5",8.89204238457778e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b6",6.84192136933479e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b7",0.000132707600893549,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b8",3.89984838790839e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b9",7.32779114261335e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
