"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",4.12474198099605e-05,0.0413150974730923,0.139278256288134,"P11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b1",6.2746781119071e-05,0.0413150974730923,0.139278256288134,"P11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b2",3.53619673786964e-05,0.0413150974730923,0.139278256288134,"P11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b3",3.53619673786964e-05,0.0413150974730923,0.139278256288134,"P11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b4",3.33846285643981e-05,0.0413150974730923,0.139278256288134,"P11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b5",5.6776228648653e-05,0.0413150974730923,0.139278256288134,"P11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b6",4.84051516547964e-05,0.0413150974730923,0.139278256288134,"P11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b7",8.72435441490287e-05,0.0413150974730923,0.139278256288134,"P11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b8",3.03038496686376e-05,0.0413150974730923,0.139278256288134,"P11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b9",5.04890233089705e-05,0.0413150974730923,0.139278256288134,"P11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
