"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",7.01891322084577e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b1",0.000114326921828182,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b2",4.63676300167623e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b3",4.63676300167623e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b4",4.53172684475313e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b5",0.000108124293289355,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b6",7.75854575228189e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b7",0.000139702747772917,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b8",3.89105566208257e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b9",8.44627429271181e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
