"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000285885772599213,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",9e-04,5.3e-12,"9e-04_5.3e-12"
"b1",0.000146862272650275,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",9e-04,5.3e-12,"9e-04_5.3e-12"
"b2",6.17091336610888e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",9e-04,5.3e-12,"9e-04_5.3e-12"
"b3",6.17091336610888e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",9e-04,5.3e-12,"9e-04_5.3e-12"
"b4",5.89510328638537e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",9e-04,5.3e-12,"9e-04_5.3e-12"
"b5",0.000132094754804399,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",9e-04,5.3e-12,"9e-04_5.3e-12"
"b6",8.88160483034003e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",9e-04,5.3e-12,"9e-04_5.3e-12"
"b7",0.000169018333765328,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",9e-04,5.3e-12,"9e-04_5.3e-12"
"b8",4.84385826111803e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",9e-04,5.3e-12,"9e-04_5.3e-12"
"b9",9.82194060526803e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",9e-04,5.3e-12,"9e-04_5.3e-12"
