"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",5.2882591711714e-05,0.0144818254463482,0.11367430762837,"P04_B_BH_C01_Z20_05",4e-04,5.3e-12,"4e-04_5.3e-12"
"b1",7.31225921213931e-05,0.0144818254463482,0.11367430762837,"P04_B_BH_C01_Z20_05",4e-04,5.3e-12,"4e-04_5.3e-12"
"b2",3.64697801862989e-05,0.0144818254463482,0.11367430762837,"P04_B_BH_C01_Z20_05",4e-04,5.3e-12,"4e-04_5.3e-12"
"b3",3.64697801862989e-05,0.0144818254463482,0.11367430762837,"P04_B_BH_C01_Z20_05",4e-04,5.3e-12,"4e-04_5.3e-12"
"b4",3.47931449000948e-05,0.0144818254463482,0.11367430762837,"P04_B_BH_C01_Z20_05",4e-04,5.3e-12,"4e-04_5.3e-12"
"b5",6.6671955884554e-05,0.0144818254463482,0.11367430762837,"P04_B_BH_C01_Z20_05",4e-04,5.3e-12,"4e-04_5.3e-12"
"b6",5.48572755319454e-05,0.0144818254463482,0.11367430762837,"P04_B_BH_C01_Z20_05",4e-04,5.3e-12,"4e-04_5.3e-12"
"b7",0.000104375508207097,0.0144818254463482,0.11367430762837,"P04_B_BH_C01_Z20_05",4e-04,5.3e-12,"4e-04_5.3e-12"
"b8",3.12803899979755e-05,0.0144818254463482,0.11367430762837,"P04_B_BH_C01_Z20_05",4e-04,5.3e-12,"4e-04_5.3e-12"
"b9",5.78274924727467e-05,0.0144818254463482,0.11367430762837,"P04_B_BH_C01_Z20_05",4e-04,5.3e-12,"4e-04_5.3e-12"
