"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000244070313674726,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",8e-04,5.3e-12,"8e-04_5.3e-12"
"b1",0.000125800632674403,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",8e-04,5.3e-12,"8e-04_5.3e-12"
"b2",5.80411691887352e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",8e-04,5.3e-12,"8e-04_5.3e-12"
"b3",5.80411691887352e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",8e-04,5.3e-12,"8e-04_5.3e-12"
"b4",5.55533182652384e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",8e-04,5.3e-12,"8e-04_5.3e-12"
"b5",0.000114612259397382,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",8e-04,5.3e-12,"8e-04_5.3e-12"
"b6",8.13219224236282e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",8e-04,5.3e-12,"8e-04_5.3e-12"
"b7",0.000144039835123936,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",8e-04,5.3e-12,"8e-04_5.3e-12"
"b8",4.63781572630887e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",8e-04,5.3e-12,"8e-04_5.3e-12"
"b9",8.88054463719949e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",8e-04,5.3e-12,"8e-04_5.3e-12"
