"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000150850478244299,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b1",8.25869136768032e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b2",5.18719016074098e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b3",5.18719016074098e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b4",4.71677824880971e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b5",7.10470258741296e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b6",5.93067232970885e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b7",0.000106182918310647,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b8",4.17590231045932e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b9",6.20351371343296e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
