"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000189530052299021,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b1",0.000109755732757889,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b2",4.81224310021956e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b3",4.81224310021956e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b4",4.57042229431676e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b5",9.79046289034534e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b6",7.29133635800826e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b7",0.000146184147918485,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b8",3.94099761320193e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b9",7.88109244557669e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
