"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000200481598833941,0.0634489151373908,0.110807990486291,"B11_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b1",0.000110359234059634,0.0634489151373908,0.110807990486291,"B11_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b2",4.76408561553792e-05,0.0634489151373908,0.110807990486291,"B11_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b3",4.76408561553792e-05,0.0634489151373908,0.110807990486291,"B11_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b4",4.55172070189556e-05,0.0634489151373908,0.110807990486291,"B11_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b5",9.95906217990356e-05,0.0634489151373908,0.110807990486291,"B11_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b6",7.32100282594221e-05,0.0634489151373908,0.110807990486291,"B11_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b7",0.000141096422422893,0.0634489151373908,0.110807990486291,"B11_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b8",3.90823414110831e-05,0.0634489151373908,0.110807990486291,"B11_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b9",7.94537707329613e-05,0.0634489151373908,0.110807990486291,"B11_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
