"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000173775229842727,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b1",0.000104148470928396,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b2",5.05908488548096e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b3",5.05908488548096e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b4",4.84947402179788e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b5",9.56190226338745e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b6",7.24651114733534e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b7",0.000128852213690531,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b8",4.17416729969443e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b9",7.77743342362478e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
