"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",5.96367880453922e-05,0.0241795422497173,0.143138750586319,"P11_B_To_C01_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b1",8.56366984727513e-05,0.0241795422497173,0.143138750586319,"P11_B_To_C01_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b2",3.82817845677263e-05,0.0241795422497173,0.143138750586319,"P11_B_To_C01_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b3",3.82817845677263e-05,0.0241795422497173,0.143138750586319,"P11_B_To_C01_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b4",3.72837583383754e-05,0.0241795422497173,0.143138750586319,"P11_B_To_C01_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b5",8.07946301298648e-05,0.0241795422497173,0.143138750586319,"P11_B_To_C01_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b6",6.28095504324393e-05,0.0241795422497173,0.143138750586319,"P11_B_To_C01_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b7",0.000104671187018514,0.0241795422497173,0.143138750586319,"P11_B_To_C01_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b8",3.29345549386429e-05,0.0241795422497173,0.143138750586319,"P11_B_To_C01_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b9",6.70531849503866e-05,0.0241795422497173,0.143138750586319,"P11_B_To_C01_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
