"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",7.43506253186871e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b1",0.000106081978902522,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b2",4.15035091268798e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b3",4.15035091268798e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b4",4.04821096951426e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b5",9.96481725202187e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b6",7.25902186642956e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b7",0.000128024231688934,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b8",3.51602310889701e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b9",7.88845710355835e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
