"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",3.50449208171488e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b1",5.30642204183013e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b2",3.47889317501572e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b3",3.47889317501572e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b4",3.08322917222851e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b5",4.42802119392823e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b6",3.92983303701048e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b7",9.13510422775752e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b8",2.83526744565709e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b9",4.06717535318616e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
