"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",8.24113545959409e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b1",0.000111893107349935,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b2",4.62082961302246e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b3",4.62082961302246e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b4",4.36923874167616e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b5",9.81883743721476e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b6",7.26401582736602e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b7",0.00015513031768368,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b8",3.77824457875822e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b9",7.86781875994076e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
