"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000208793616040311,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b1",0.000129416251705669,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b2",5.0304525695721e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b3",5.0304525695721e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b4",4.87408012163501e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b5",0.000119545320392271,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b6",8.24710188434843e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b7",0.000158257842523492,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b8",4.11936181288601e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b9",9.06942438694984e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
