"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",5.01718373243197e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b1",7.47520076792332e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b2",3.81714236119922e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b3",3.81714236119922e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b4",3.62657569828518e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b5",6.77695888831279e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b6",5.56259207270265e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b7",0.000101578324314755,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b8",3.24746443060847e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b9",5.86088269313166e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
