"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",6.11217959611458e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b1",8.19605589363836e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b2",3.82102447325907e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b3",3.82102447325907e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b4",3.70171401890355e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b5",7.66556764206557e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b6",6.05127287670552e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b7",0.000101278573131137,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b8",3.27942638675963e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b9",6.43587359046817e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
