"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",7.97092028148807e-05,0.0417732524480829,0.120584983083397,"P12_C_To_C01_Z20_07",0.001,5.3e-12,"0.001_5.3e-12"
"b1",0.000106519731647474,0.0417732524480829,0.120584983083397,"P12_C_To_C01_Z20_07",0.001,5.3e-12,"0.001_5.3e-12"
"b2",4.12242973178103e-05,0.0417732524480829,0.120584983083397,"P12_C_To_C01_Z20_07",0.001,5.3e-12,"0.001_5.3e-12"
"b3",4.12242973178103e-05,0.0417732524480829,0.120584983083397,"P12_C_To_C01_Z20_07",0.001,5.3e-12,"0.001_5.3e-12"
"b4",3.99841979920584e-05,0.0417732524480829,0.120584983083397,"P12_C_To_C01_Z20_07",0.001,5.3e-12,"0.001_5.3e-12"
"b5",9.86110251971472e-05,0.0417732524480829,0.120584983083397,"P12_C_To_C01_Z20_07",0.001,5.3e-12,"0.001_5.3e-12"
"b6",7.18242309552278e-05,0.0417732524480829,0.120584983083397,"P12_C_To_C01_Z20_07",0.001,5.3e-12,"0.001_5.3e-12"
"b7",0.000128887242751053,0.0417732524480829,0.120584983083397,"P12_C_To_C01_Z20_07",0.001,5.3e-12,"0.001_5.3e-12"
"b8",3.47336846850632e-05,0.0417732524480829,0.120584983083397,"P12_C_To_C01_Z20_07",0.001,5.3e-12,"0.001_5.3e-12"
"b9",7.80473160012087e-05,0.0417732524480829,0.120584983083397,"P12_C_To_C01_Z20_07",0.001,5.3e-12,"0.001_5.3e-12"
