"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",4.94612258435299e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b1",8.68254824740796e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b2",4.142128630016e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b3",4.142128630016e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b4",3.888676596066e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b5",7.63705727227246e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b6",6.09097412473779e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b7",0.000127170528675457,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b8",3.44394283901816e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b9",6.47551894683853e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12"
