"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000197383063183208,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",6e-04,5.3e-12,"6e-04_5.3e-12"
"b1",9.347348581343e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",6e-04,5.3e-12,"6e-04_5.3e-12"
"b2",5.13842357031422e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",6e-04,5.3e-12,"6e-04_5.3e-12"
"b3",5.13842357031422e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",6e-04,5.3e-12,"6e-04_5.3e-12"
"b4",4.90464004082653e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",6e-04,5.3e-12,"6e-04_5.3e-12"
"b5",8.59521285679997e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",6e-04,5.3e-12,"6e-04_5.3e-12"
"b6",6.6656287461839e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",6e-04,5.3e-12,"6e-04_5.3e-12"
"b7",0.000104874586247408,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",6e-04,5.3e-12,"6e-04_5.3e-12"
"b8",4.21270370321197e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",6e-04,5.3e-12,"6e-04_5.3e-12"
"b9",7.10984476726259e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",6e-04,5.3e-12,"6e-04_5.3e-12"
