"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000150986475667827,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b1",5.65975845133846e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b2",4.03802628017401e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b3",4.03802628017401e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b4",3.90243183066477e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b5",5.39513265363906e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b6",4.67533830591774e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b7",6.15655639140144e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b8",3.51318411812244e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12"
"b9",4.85222978939635e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12"
