"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",3.0322916804162e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b1",5.21498677795298e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b2",3.22339511761305e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b3",3.22339511761305e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b4",3.01057769231807e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b5",4.67940051981907e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b6",4.12086441101124e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b7",7.6885531078063e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b8",2.76921051940756e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b9",4.26362574181294e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
