"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",6.07783619922648e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b1",8.54682400604054e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b2",4.33712353640219e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b3",4.33712353640219e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b4",3.97556970614643e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b5",7.24475745301608e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b6",5.87388838523946e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b7",0.000131180614063715,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b8",3.52496942572395e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b9",6.22462608795912e-05,0.0207358524058345,0.0948530169868043,"B04_B_To_C03_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
