"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000129480495166795,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b1",4.8932690258507e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b2",3.74839270092131e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b3",3.74839270092131e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b4",3.55381658968313e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b5",4.56120470404386e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b6",4.08161606009835e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b7",5.5015556238469e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b8",3.25919485889691e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b9",4.20070613959463e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
