"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",6.96723087246164e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b1",9.51024468915182e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b2",4.39316696999505e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b3",4.39316696999505e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b4",4.15481696711636e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b5",8.4584494991153e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b6",6.55881466886013e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b7",0.000130298015812734,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b8",3.63773126064063e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b9",7.01910167948767e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
