"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000154500443051492,9.72480805468384,0.345338048468442,"P14_F_To_C02_Z10_04",5e-04,5.3e-12,"5e-04_5.3e-12"
"b1",4.99512810911899e-05,9.72480805468384,0.345338048468442,"P14_F_To_C02_Z10_04",5e-04,5.3e-12,"5e-04_5.3e-12"
"b2",3.74753799554146e-05,9.72480805468384,0.345338048468442,"P14_F_To_C02_Z10_04",5e-04,5.3e-12,"5e-04_5.3e-12"
"b3",3.74753799554146e-05,9.72480805468384,0.345338048468442,"P14_F_To_C02_Z10_04",5e-04,5.3e-12,"5e-04_5.3e-12"
"b4",3.65257765984497e-05,9.72480805468384,0.345338048468442,"P14_F_To_C02_Z10_04",5e-04,5.3e-12,"5e-04_5.3e-12"
"b5",4.8271238096781e-05,9.72480805468384,0.345338048468442,"P14_F_To_C02_Z10_04",5e-04,5.3e-12,"5e-04_5.3e-12"
"b6",4.21828035554776e-05,9.72480805468384,0.345338048468442,"P14_F_To_C02_Z10_04",5e-04,5.3e-12,"5e-04_5.3e-12"
"b7",5.15936905947579e-05,9.72480805468384,0.345338048468442,"P14_F_To_C02_Z10_04",5e-04,5.3e-12,"5e-04_5.3e-12"
"b8",3.29383099463541e-05,9.72480805468384,0.345338048468442,"P14_F_To_C02_Z10_04",5e-04,5.3e-12,"5e-04_5.3e-12"
"b9",4.35521523704937e-05,9.72480805468384,0.345338048468442,"P14_F_To_C02_Z10_04",5e-04,5.3e-12,"5e-04_5.3e-12"
