"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000228165405225066,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",0.001,5.3e-12,"0.001_5.3e-12"
"b1",0.000140555609615871,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",0.001,5.3e-12,"0.001_5.3e-12"
"b2",6.04843870068521e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",0.001,5.3e-12,"0.001_5.3e-12"
"b3",6.04843870068521e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",0.001,5.3e-12,"0.001_5.3e-12"
"b4",5.86734465714286e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",0.001,5.3e-12,"0.001_5.3e-12"
"b5",0.000131125643937459,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",0.001,5.3e-12,"0.001_5.3e-12"
"b6",8.90198072206455e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",0.001,5.3e-12,"0.001_5.3e-12"
"b7",0.000157150037675201,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",0.001,5.3e-12,"0.001_5.3e-12"
"b8",4.84386418318741e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",0.001,5.3e-12,"0.001_5.3e-12"
"b9",9.79729587366222e-05,2.3702789035644,0.16628748393334,"P14_E_To_C01_Z20_02",0.001,5.3e-12,"0.001_5.3e-12"
