"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000206482404372398,1.09925718141275,0.181759991664497,"P11_F_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b1",9.93177926147012e-05,1.09925718141275,0.181759991664497,"P11_F_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b2",5.28169527206097e-05,1.09925718141275,0.181759991664497,"P11_F_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b3",5.28169527206097e-05,1.09925718141275,0.181759991664497,"P11_F_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b4",5.06780294397073e-05,1.09925718141275,0.181759991664497,"P11_F_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b5",9.19764750109628e-05,1.09925718141275,0.181759991664497,"P11_F_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b6",6.98583723227069e-05,1.09925718141275,0.181759991664497,"P11_F_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b7",0.000112667157805855,1.09925718141275,0.181759991664497,"P11_F_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b8",4.31702228276151e-05,1.09925718141275,0.181759991664497,"P11_F_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b9",7.51193849021058e-05,1.09925718141275,0.181759991664497,"P11_F_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
