"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000246024403325599,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b1",0.000119984552512411,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b2",5.88598970131513e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b3",5.88598970131513e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b4",5.47778521599793e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b5",0.000104032617060547,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b6",7.70807603275416e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b7",0.000146106214934185,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b8",4.63007400017328e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b9",8.32651023692387e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
