"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",5.28560691522469e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b1",7.62730454063183e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b2",3.97745663570389e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b3",3.97745663570389e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b4",3.69784136610989e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b5",6.65903469409076e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b6",5.4982309061808e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b7",0.000115773099591099,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b8",3.31031650546225e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b9",5.79383144850235e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
