"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",7.08498755165421e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",7e-04,5.3e-12,"7e-04_5.3e-12"
"b1",8.76585892098305e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",7e-04,5.3e-12,"7e-04_5.3e-12"
"b2",3.74685410184901e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",7e-04,5.3e-12,"7e-04_5.3e-12"
"b3",3.74685410184901e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",7e-04,5.3e-12,"7e-04_5.3e-12"
"b4",3.63908991258634e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",7e-04,5.3e-12,"7e-04_5.3e-12"
"b5",8.19753544071874e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",7e-04,5.3e-12,"7e-04_5.3e-12"
"b6",6.36623098612825e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",7e-04,5.3e-12,"7e-04_5.3e-12"
"b7",0.00011394374499484,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",7e-04,5.3e-12,"7e-04_5.3e-12"
"b8",3.22715466663719e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",7e-04,5.3e-12,"7e-04_5.3e-12"
"b9",6.80287878736251e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",7e-04,5.3e-12,"7e-04_5.3e-12"
