"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000148333254327042,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b1",3.82356653513437e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b2",2.96481493537654e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b3",2.96481493537654e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b4",2.92891435410283e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b5",3.76404748860422e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b6",3.35800526792526e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b7",3.91368626597181e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b8",2.67710171366385e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b9",3.45329897120068e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
