"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",5.24856792485286e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b1",7.08768821018289e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b2",3.56849579928964e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b3",3.56849579928964e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b4",3.43551737807674e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b5",6.5815745973592e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b6",5.41390793056206e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b7",9.1849928912674e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b8",3.08794083464341e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
"b9",5.69682077202406e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",5e-04,5.3e-12,"5e-04_5.3e-12"
