"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",3.67308233450913e-05,0.0311950309435107,0.145476546787586,"P13_B_To_C01_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b1",5.52609773258834e-05,0.0311950309435107,0.145476546787586,"P13_B_To_C01_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b2",3.4633067217283e-05,0.0311950309435107,0.145476546787586,"P13_B_To_C01_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b3",3.4633067217283e-05,0.0311950309435107,0.145476546787586,"P13_B_To_C01_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b4",3.21594619201005e-05,0.0311950309435107,0.145476546787586,"P13_B_To_C01_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b5",4.92153726581115e-05,0.0311950309435107,0.145476546787586,"P13_B_To_C01_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b6",4.30563092925817e-05,0.0311950309435107,0.145476546787586,"P13_B_To_C01_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b7",7.77519928667006e-05,0.0311950309435107,0.145476546787586,"P13_B_To_C01_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b8",2.94117706051188e-05,0.0311950309435107,0.145476546787586,"P13_B_To_C01_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b9",4.46443008341905e-05,0.0311950309435107,0.145476546787586,"P13_B_To_C01_Z20_01",2e-04,5.3e-12,"2e-04_5.3e-12"
