"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",5.04256262551587e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b1",7.90347307485645e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b2",3.64534170261472e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b3",3.64534170261472e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b4",3.53933566456873e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b5",7.42110956889811e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b6",5.90056355736279e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b7",9.91309451610278e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b8",3.15207735358556e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b9",6.26400789153672e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
