"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000167355341919365,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",3e-04,5.3e-12,"3e-04_5.3e-12"
"b1",7.74588910860371e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",3e-04,5.3e-12,"3e-04_5.3e-12"
"b2",4.83510032963099e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",3e-04,5.3e-12,"3e-04_5.3e-12"
"b3",4.83510032963099e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",3e-04,5.3e-12,"3e-04_5.3e-12"
"b4",4.48732355272302e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",3e-04,5.3e-12,"3e-04_5.3e-12"
"b5",6.87701084500447e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",3e-04,5.3e-12,"3e-04_5.3e-12"
"b6",5.69673119273904e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",3e-04,5.3e-12,"3e-04_5.3e-12"
"b7",9.15866729788309e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",3e-04,5.3e-12,"3e-04_5.3e-12"
"b8",3.95820471523775e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",3e-04,5.3e-12,"3e-04_5.3e-12"
"b9",5.97925206845719e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",3e-04,5.3e-12,"3e-04_5.3e-12"
