"tpot","Krs","Krs_exact","RSHA_id","RSA_id","age"
4.45567548814206e-05,3.03107176064086e-09,3.0310568651763e-09,"Tomato_30_1_13_no_sub","Tomato_30_1",13
4.63786967429102e-05,3.15501338387144e-09,3.15499089909692e-09,"Tomato_30_1_13.5_no_sub","Tomato_30_1",13.5
4.81094424972494e-05,3.27275119028907e-09,3.27271874111758e-09,"Tomato_30_1_14_no_sub","Tomato_30_1",14
5.00138723901314e-05,3.40230424422663e-09,3.4022569156402e-09,"Tomato_30_1_14.5_no_sub","Tomato_30_1",14.5
5.19274659159381e-05,3.53248067455361e-09,3.53241311429524e-09,"Tomato_30_1_15_no_sub","Tomato_30_1",15
5.3958014949173e-05,3.6706132618485e-09,3.6705171076133e-09,"Tomato_30_1_15.5_no_sub","Tomato_30_1",15.5
5.59747736439665e-05,3.80780773088208e-09,3.80767405344359e-09,"Tomato_30_1_16_no_sub","Tomato_30_1",16
5.81648930622211e-05,3.9567954464096e-09,3.95661007972527e-09,"Tomato_30_1_16.5_no_sub","Tomato_30_1",16.5
6.0415406613306e-05,4.10989160634735e-09,4.10963878101531e-09,"Tomato_30_1_17_no_sub","Tomato_30_1",17
6.27704305356047e-05,4.27009731534726e-09,4.2697522760982e-09,"Tomato_30_1_17.5_no_sub","Tomato_30_1",17.5
6.51476444856189e-05,4.4318125500421e-09,4.4313469612775e-09,"Tomato_30_1_18_no_sub","Tomato_30_1",18
6.76090204405357e-05,4.59925309119291e-09,4.59863094337783e-09,"Tomato_30_1_18.5_no_sub","Tomato_30_1",18.5
7.02600931548987e-05,4.77959817380263e-09,4.77876338512888e-09,"Tomato_30_1_19_no_sub","Tomato_30_1",19
7.29738578707221e-05,4.96420801841647e-09,4.96310284869848e-09,"Tomato_30_1_19.5_no_sub","Tomato_30_1",19.5
7.57198966129448e-05,5.15101337503026e-09,5.14956911177768e-09,"Tomato_30_1_20_no_sub","Tomato_30_1",20
7.86400796343763e-05,5.34966528125009e-09,5.34778183897165e-09,"Tomato_30_1_20.5_no_sub","Tomato_30_1",20.5
8.40098213756413e-05,5.71495383507764e-09,5.71299634540658e-09,"Tomato_30_1_21_no_sub","Tomato_30_1",21
9.28298757083272e-05,6.31495753117872e-09,6.31329190970117e-09,"Tomato_30_1_21.5_no_sub","Tomato_30_1",21.5
0.000102454849412981,6.96971764714155e-09,6.96831617689891e-09,"Tomato_30_1_22_no_sub","Tomato_30_1",22
0.000113173137997627,7.69885292500863e-09,7.69767625671771e-09,"Tomato_30_1_22.5_no_sub","Tomato_30_1",22.5
0.000124795502911961,8.48948999401094e-09,8.48851252465301e-09,"Tomato_30_1_23_no_sub","Tomato_30_1",23
0.000137557722045973,9.35766816639274e-09,9.35685640294824e-09,"Tomato_30_1_23.5_no_sub","Tomato_30_1",23.5
0.000152109701937795,1.03475987712785e-08,1.03469380818539e-08,"Tomato_30_1_24_no_sub","Tomato_30_1",24
0.000167947633616732,1.14250090895736e-08,1.14244705587869e-08,"Tomato_30_1_24.5_no_sub","Tomato_30_1",24.5
0.000185042156805104,1.25879018234765e-08,1.25874671753963e-08,"Tomato_30_1_25_no_sub","Tomato_30_1",25
0.000208342420853625,1.41729537995663e-08,1.41725145944704e-08,"Tomato_30_1_25.5_no_sub","Tomato_30_1",25.5
0.000235470297706143,1.60183875990574e-08,1.60178941428305e-08,"Tomato_30_1_26_no_sub","Tomato_30_1",26
0.000278706770788026,1.89596442712943e-08,1.89587593179202e-08,"Tomato_30_1_26.5_no_sub","Tomato_30_1",26.5
0.000327519964633322,2.22802697029471e-08,2.22784970350483e-08,"Tomato_30_1_27_no_sub","Tomato_30_1",27
0.000398145190133662,2.70847068118137e-08,2.70808788643064e-08,"Tomato_30_1_27.5_no_sub","Tomato_30_1",27.5
0.000449413212614848,3.05723273887652e-08,3.05590559029187e-08,"Tomato_30_1_28_no_sub","Tomato_30_1",28
0.000528251257916614,3.59354597222186e-08,3.58990092897115e-08,"Tomato_30_1_28.5_no_sub","Tomato_30_1",28.5
0.000600291253804535,4.08361397145942e-08,4.07288960853912e-08,"Tomato_30_1_29_no_sub","Tomato_30_1",29
0.000726738435961291,4.94379888409041e-08,4.92699330932901e-08,"Tomato_30_1_29.5_no_sub","Tomato_30_1",29.5
0.000829723264328,5.64437594780952e-08,5.59026123791567e-08,"Tomato_30_1_30_no_sub","Tomato_30_1",30
