"Root","X","Barrier","Kr","Kx","perimeter"
"root3",19,"b0",0.000121165780966053,0.769471559639159,0.153769306291775
"root3",19,"b1",7.55995485261194e-05,0.769471559639159,0.153769306291775
"root3",19,"b2",4.06364495862327e-05,0.769471559639159,0.153769306291775
"root3",19,"b3",4.06364495862327e-05,0.769471559639159,0.153769306291775
"root3",19,"b4",3.89710189968256e-05,0.769471559639159,0.153769306291775
"root3",19,"b5",7.00278158120276e-05,0.769471559639159,0.153769306291775
"root3",19,"b6",5.75265121673883e-05,0.769471559639159,0.153769306291775
"root3",19,"b7",9.77328125247167e-05,0.769471559639159,0.153769306291775
"root3",19,"b8",3.47696230707287e-05,0.769471559639159,0.153769306291775
"root3",19,"b9",6.04758164063836e-05,6.04758164063836e-05,0.153769306291775
