"Root","X","Barrier","Kr","Kx","perimeter"
"root17",10,"b0",0.000150999249736304,0.0732388256492087,0.112410958282439
"root17",10,"b1",9.07529470481681e-05,0.0732388256492087,0.112410958282439
"root17",10,"b2",4.51941474332138e-05,0.0732388256492087,0.112410958282439
"root17",10,"b3",4.51941474332138e-05,0.0732388256492087,0.112410958282439
"root17",10,"b4",4.23188319168329e-05,0.0732388256492087,0.112410958282439
"root17",10,"b5",7.98470521833671e-05,0.0732388256492087,0.112410958282439
"root17",10,"b6",6.30698644173894e-05,0.0732388256492087,0.112410958282439
"root17",10,"b7",0.000114375186966742,0.0732388256492087,0.112410958282439
"root17",10,"b8",3.70926391641363e-05,0.0732388256492087,0.112410958282439
"root17",10,"b9",6.72009633212541e-05,6.72009633212541e-05,0.112410958282439
