"Root","X","Barrier","Kr","Kx","perimeter"
"root2",17,"b0",0.00013186307695956,0.307642655683337,0.135380550020475
"root2",17,"b1",8.29322382251037e-05,0.307642655683337,0.135380550020475
"root2",17,"b2",4.27978860942591e-05,0.307642655683337,0.135380550020475
"root2",17,"b3",4.27978860942591e-05,0.307642655683337,0.135380550020475
"root2",17,"b4",4.11356917006841e-05,0.307642655683337,0.135380550020475
"root2",17,"b5",7.68834205582297e-05,0.307642655683337,0.135380550020475
"root2",17,"b6",6.17962354105258e-05,0.307642655683337,0.135380550020475
"root2",17,"b7",0.000110559930187914,0.307642655683337,0.135380550020475
"root2",17,"b8",3.63959642652021e-05,0.307642655683337,0.135380550020475
"root2",17,"b9",6.56199459137275e-05,6.56199459137275e-05,0.135380550020475
