"Root","X","Barrier","Kr","Kx","perimeter"
"root12",19,"b0",0.000139140744033807,0.320624233414503,0.160831000147912
"root12",19,"b1",7.8514599026475e-05,0.320624233414503,0.160831000147912
"root12",19,"b2",4.48047604738776e-05,0.320624233414503,0.160831000147912
"root12",19,"b3",4.48047604738776e-05,0.320624233414503,0.160831000147912
"root12",19,"b4",4.31294796128527e-05,0.320624233414503,0.160831000147912
"root12",19,"b5",7.34773295686231e-05,0.320624233414503,0.160831000147912
"root12",19,"b6",6.01317534614451e-05,0.320624233414503,0.160831000147912
"root12",19,"b7",9.50308215266041e-05,0.320624233414503,0.160831000147912
"root12",19,"b8",3.81771231001896e-05,0.320624233414503,0.160831000147912
"root12",19,"b9",6.33959669950866e-05,6.33959669950866e-05,0.160831000147912
