"Root","X","Barrier","Kr","Kx","perimeter"
"root6",14,"b0",0.000140717977595799,0.256153256918361,0.145075139589201
"root6",14,"b1",7.74081297898573e-05,0.256153256918361,0.145075139589201
"root6",14,"b2",4.06753187758179e-05,0.256153256918361,0.145075139589201
"root6",14,"b3",4.06753187758179e-05,0.256153256918361,0.145075139589201
"root6",14,"b4",3.91424368096655e-05,0.256153256918361,0.145075139589201
"root6",14,"b5",7.20362124555761e-05,0.256153256918361,0.145075139589201
"root6",14,"b6",5.88115757407579e-05,0.256153256918361,0.145075139589201
"root6",14,"b7",0.000107794091052733,0.256153256918361,0.145075139589201
"root6",14,"b8",3.48821531408693e-05,0.256153256918361,0.145075139589201
"root6",14,"b9",6.19498554329886e-05,6.19498554329886e-05,0.145075139589201
