"Root","X","Barrier","Kr","Kx","perimeter"
"root7",14,"b0",0.000145847537736063,0.334059200273921,0.149183542920215
"root7",14,"b1",8.44529008769857e-05,0.334059200273921,0.149183542920215
"root7",14,"b2",4.54604970198598e-05,0.334059200273921,0.149183542920215
"root7",14,"b3",4.54604970198598e-05,0.334059200273921,0.149183542920215
"root7",14,"b4",4.29335424968544e-05,0.334059200273921,0.149183542920215
"root7",14,"b5",7.61214069194171e-05,0.334059200273921,0.149183542920215
"root7",14,"b6",6.12000462569535e-05,0.334059200273921,0.149183542920215
"root7",14,"b7",0.000102696892380935,0.334059200273921,0.149183542920215
"root7",14,"b8",3.77459802895281e-05,0.334059200273921,0.149183542920215
"root7",14,"b9",6.46657590816124e-05,6.46657590816124e-05,0.149183542920215
