"Root","X","Barrier","Kr","Kx","perimeter"
"root7",25,"b0",0.000181296818002043,0.971997911910493,0.15321127997257
"root7",25,"b1",9.58691591264421e-05,0.971997911910493,0.15321127997257
"root7",25,"b2",5.1641325498531e-05,0.971997911910493,0.15321127997257
"root7",25,"b3",5.1641325498531e-05,0.971997911910493,0.15321127997257
"root7",25,"b4",4.89974885204759e-05,0.971997911910493,0.15321127997257
"root7",25,"b5",8.7044851678705e-05,0.971997911910493,0.15321127997257
"root7",25,"b6",6.836764739464e-05,0.971997911910493,0.15321127997257
"root7",25,"b7",0.000120320917963183,0.971997911910493,0.15321127997257
"root7",25,"b8",4.25066451844321e-05,0.971997911910493,0.15321127997257
"root7",25,"b9",7.2584875667457e-05,7.2584875667457e-05,0.15321127997257
