"Root","X","Barrier","Kr","Kx","perimeter"
"root3",17,"b0",0.000147350715109189,0.198142292503588,0.137765589475373
"root3",17,"b1",7.91671378461988e-05,0.198142292503588,0.137765589475373
"root3",17,"b2",4.20355591975307e-05,0.198142292503588,0.137765589475373
"root3",17,"b3",4.20355591975307e-05,0.198142292503588,0.137765589475373
"root3",17,"b4",4.00902358459889e-05,0.198142292503588,0.137765589475373
"root3",17,"b5",7.25320819523094e-05,0.198142292503588,0.137765589475373
"root3",17,"b6",5.89354049788253e-05,0.198142292503588,0.137765589475373
"root3",17,"b7",0.000103255022639471,0.198142292503588,0.137765589475373
"root3",17,"b8",3.55588117648622e-05,0.198142292503588,0.137765589475373
"root3",17,"b9",6.22507378382574e-05,6.22507378382574e-05,0.137765589475373
