"Root","X","Barrier","Kr","Kx","perimeter"
"root11",26,"b0",0.000154129565683814,1.2542639333084,0.214758040533044
"root11",26,"b1",6.42846938874803e-05,1.2542639333084,0.214758040533044
"root11",26,"b2",4.21152056017601e-05,1.2542639333084,0.214758040533044
"root11",26,"b3",4.21152056017601e-05,1.2542639333084,0.214758040533044
"root11",26,"b4",4.0214259754247e-05,1.2542639333084,0.214758040533044
"root11",26,"b5",5.99538886373448e-05,1.2542639333084,0.214758040533044
"root11",26,"b6",5.06340250781188e-05,1.2542639333084,0.214758040533044
"root11",26,"b7",7.1974505540608e-05,1.2542639333084,0.214758040533044
"root11",26,"b8",3.57981703008621e-05,1.2542639333084,0.214758040533044
"root11",26,"b9",5.28081359019368e-05,5.28081359019368e-05,0.214758040533044
