"Root","X","Barrier","Kr","Kx","perimeter"
"root6",13,"b0",0.00013867787415883,0.272135419199756,0.131583591055732
"root6",13,"b1",8.56469872672144e-05,0.272135419199756,0.131583591055732
"root6",13,"b2",4.38277042914343e-05,0.272135419199756,0.131583591055732
"root6",13,"b3",4.38277042914343e-05,0.272135419199756,0.131583591055732
"root6",13,"b4",4.17105875682987e-05,0.272135419199756,0.131583591055732
"root6",13,"b5",7.7910145362806e-05,0.272135419199756,0.131583591055732
"root6",13,"b6",6.23617898976228e-05,0.272135419199756,0.131583591055732
"root6",13,"b7",0.000113686819681051,0.272135419199756,0.131583591055732
"root6",13,"b8",3.68017113802681e-05,0.272135419199756,0.131583591055732
"root6",13,"b9",6.60888635475784e-05,6.60888635475784e-05,0.131583591055732
