"Root","X","Barrier","Kr","Kx","perimeter"
"root19",16,"b0",8.58998019387821e-05,0.394324417209576,0.190942992145622
"root19",16,"b1",5.94702513170353e-05,0.394324417209576,0.190942992145622
"root19",16,"b2",3.46105940294158e-05,0.394324417209576,0.190942992145622
"root19",16,"b3",3.46105940294158e-05,0.394324417209576,0.190942992145622
"root19",16,"b4",3.36264390357662e-05,0.394324417209576,0.190942992145622
"root19",16,"b5",5.66205017518422e-05,0.394324417209576,0.190942992145622
"root19",16,"b6",4.84483773707071e-05,0.394324417209576,0.190942992145622
"root19",16,"b7",6.96931180357236e-05,0.394324417209576,0.190942992145622
"root19",16,"b8",3.05667373985444e-05,0.394324417209576,0.190942992145622
"root19",16,"b9",5.02766590425658e-05,5.02766590425658e-05,0.190942992145622
