"Root","X","Barrier","Kr","Kx","perimeter"
"root12",3,"b0",6.93286895708616e-05,0.0234188668782436,0.10409158210119
"root12",3,"b1",8.08735829417939e-05,0.0234188668782436,0.10409158210119
"root12",3,"b2",3.89042769762921e-05,0.0234188668782436,0.10409158210119
"root12",3,"b3",3.89042769762921e-05,0.0234188668782436,0.10409158210119
"root12",3,"b4",3.68186750945995e-05,0.0234188668782436,0.10409158210119
"root12",3,"b5",7.23419316649936e-05,0.0234188668782436,0.10409158210119
"root12",3,"b6",5.82382991470216e-05,0.0234188668782436,0.10409158210119
"root12",3,"b7",0.000111029885360188,0.0234188668782436,0.10409158210119
"root12",3,"b8",3.27813737463156e-05,0.0234188668782436,0.10409158210119
"root12",3,"b9",6.18266858414842e-05,6.18266858414842e-05,0.10409158210119
