"Root","X","Barrier","Kr","Kx","perimeter"
"root7",20,"b0",0.000167663502519127,0.56618066075616,0.130099680723977
"root7",20,"b1",9.91221145556142e-05,0.56618066075616,0.130099680723977
"root7",20,"b2",5.08439024318487e-05,0.56618066075616,0.130099680723977
"root7",20,"b3",5.08439024318487e-05,0.56618066075616,0.130099680723977
"root7",20,"b4",4.80161660881816e-05,0.56618066075616,0.130099680723977
"root7",20,"b5",8.88111191652509e-05,0.56618066075616,0.130099680723977
"root7",20,"b6",6.91742315595125e-05,0.56618066075616,0.130099680723977
"root7",20,"b7",0.000126150574185647,0.56618066075616,0.130099680723977
"root7",20,"b8",4.16659383160709e-05,0.56618066075616,0.130099680723977
"root7",20,"b9",7.39716543892402e-05,7.39716543892402e-05,0.130099680723977
