"Root","X","Barrier","Kr","Kx","perimeter"
"root14",26,"b0",0.000217294120709806,2.10805060907823,0.158167665743963
"root14",26,"b1",0.000111728147518735,2.10805060907823,0.158167665743963
"root14",26,"b2",5.81783389037237e-05,2.10805060907823,0.158167665743963
"root14",26,"b3",5.81783389037237e-05,2.10805060907823,0.158167665743963
"root14",26,"b4",5.43296191428222e-05,2.10805060907823,0.158167665743963
"root14",26,"b5",9.82110018500284e-05,2.10805060907823,0.158167665743963
"root14",26,"b6",7.48445767514965e-05,2.10805060907823,0.158167665743963
"root14",26,"b7",0.000141650824283471,2.10805060907823,0.158167665743963
"root14",26,"b8",4.63749916126472e-05,2.10805060907823,0.158167665743963
"root14",26,"b9",8.01286171527347e-05,8.01286171527347e-05,0.158167665743963
